bo2	㼎	33554997	3
ke3	㼎	33554997	3
bei4	㻗	33554998	3
bei4	牬	33554999	3
bei4	俻	33555000	3
bei4	㸬	33555001	3
fei4	㸬	33555001	3
pei4	㸬	33555001	3
bei4	軰	33555002	3
bei4	鐴	33555003	3
bi4	鐴	33555003	3
bei4	紴	33555004	3
bei4	䡶	33555005	3
pi4	䡶	33555005	3
bei4	㷶	33555006	3
bi4	㷶	33555006	3
bei4	㛝	33555007	3
beng4	㛝	33555007	3
bei4	䠙	33555008	3
pang2	䠙	33555008	3
pao2	䠙	33555008	3
bei4	㓈	33555009	3
bing4	㓈	33555009	3
fei4	㓈	33555009	3
ye4	㓈	33555009	3
bei4	誖	33555010	3
bei4	備	33555011	137
bei4	㰆	33555012	3
bei4	鋇	33555013	3
bei4	珼	33555014	3
bei4	鞴	33555015	3
bei4	㶔	33555016	3
bei4	犕	33555017	3
bei4	䁅	33555018	3
bi4	䁅	33555018	3
meng3	䁅	33555018	3
meng4	䁅	33555018	3
bei4	郥	33555019	3
ben1	倴	33555020	3
ben4	倴	33555020	3
ben1	錛	33555021	3
ben1	泍	33555022	3
ben1	渀	33555023	3
ben1	賁	33555024	3
bi4	賁	33555024	3
ben1	逩	33555025	3
ben4	逩	33555025	3
ben3	楍	33555026	3
ben3	㡷	33555027	3
ben3	奙	33555028	3
ben3	㮺	33555029	3
ben3	夲	33555030	3
tao1	夲	33555030	3
ben4	㨧	33555031	3
ben4	獖	33555032	3
fen2	獖	33555032	3
fen4	獖	33555032	3
ben4	捹	33555033	3
ben4	撪	33555034	3
ben4	輽	33555035	3
ben4	㱵	33555036	3
fen4	㱵	33555036	3
ben4	燌	33555037	3
fen2	燌	33555037	3
ben4	䬱	33555038	3
ben4	桳	33555039	3
ben4	㤓	33555040	3
beng1	塴	33555041	3
beng1	綳	33555042	3
beng3	綳	33555042	3
beng4	綳	33555042	3
beng1	嵭	33555043	3
beng1	奟	33555044	3
keng1	奟	33555044	3
beng1	繃	33555045	4
beng1	閍	33555046	3
beng3	䩬	33555047	3
feng3	䩬	33555047	3
beng3	㑟	33555048	3
bo2	㑟	33555048	3
peng3	㑟	33555048	3
beng3	鞛	33555049	3
beng3	䋽	33555050	3
peng3	䋽	33555050	3
beng3	誁	33555051	3
beng3	埲	33555052	3
beng3	䭰	33555053	3
beng4	䭰	33555053	3
beng3	䙀	33555054	3
beng3	䳞	33555055	3
beng4	熢	33555056	3
feng1	熢	33555056	3
peng2	熢	33555056	3
beng4	槰	33555057	3
beng4	䨻	33555058	3
beng4	跰	33555059	3
beng4	㷯	33555060	3
beng4	鏰	33555061	3
beng4	㱶	33555062	3
jiao4	㱶	33555062	3
peng2	㱶	33555062	3
qiao3	㱶	33555062	3
ru4	㱶	33555062	3
beng4	逬	33555063	3
bi1	悂	33555064	3
pi1	悂	33555064	3
pi3	悂	33555064	3
bi1	螕	33555065	3
bi1	毴	33555066	3
bi1	稫	33555067	3
bi1	鲾	33555068	3
bi4	鲾	33555068	3
bi1	豍	33555069	3
bi2	䵄	33555070	3
bo2	䵄	33555070	3
feng4	䵄	33555070	3
peng3	䵄	33555070	3
bi2	䨆	33555071	3
bi4	䨆	33555071	3
xu4	䨆	33555071	3
bi2	㮰	33555072	3
pi2	㮰	33555072	3
bi3	䏢	33555073	3
bi3	貏	33555074	3
bi3	㻶	33555075	3
bi4	㻶	33555075	3
bi3	䇷	33555076	3
bie2	䇷	33555076	3
bi3	舭	33555077	3
bi3	䠋	33555078	3
bi4	䠋	33555078	3
ma4	䠋	33555078	3
bi3	啚	33555079	3
tu2	啚	33555079	3
bi3	㠲	33555080	3
bi3	䣥	33555081	3
mi4	䣥	33555081	3
bi3	朼	33555082	3
bi3	㪏	33555083	3
bi3	㚰	33555084	3
bi3	佊	33555085	3
bi3	夶	33555086	3
bi3	䘡	33555087	3
bi3	䃾	33555088	3
bi3	魮	33555089	3
pi2	魮	33555089	3
bi3	柀	33555090	3
bi3	筆	33555091	128
bi4	㓖	33555092	3
bie2	㓖	33555092	3
